Frequency,Distance,Transmitter Height,Receiver Height,Antenna Gain,Environment,Obstacle Distance,Path Characteristics,Weather Conditions,Shadowing Effects,Frequency Bandwidth,Path Loss
5487297769.241886,300.5985837039797,5.490117519287571,9.58515039199075,6.146483357572644,rural,15.60902930600605,NLOS,rainy,4.110150108588404,41985406.20355736,334.52607387898973
2048331702.2600951,71.4462828992083,49.010987516119506,4.140542097456959,8.620084899292515,urban,75.02526834947673,LOS,foggy,-0.5349568899039832,67725625.20266506,326.10962693931174
5215909240.894544,299.2151231880308,22.550124317996108,9.146218971209285,5.8852827751453,urban,83.83482315828083,NLOS,clear,5.337510830617446,95212363.81569424,382.7767258708304
4431357784.787116,186.05223763268756,27.064907477674556,6.56722596491642,9.773874249455721,urban,94.4295410894822,NLOS,clear,-0.4218555015256208,88281140.89352307,367.0251081330615
5270855260.692858,121.08800108368891,38.76671408150819,6.804241484953728,5.903286937788505,rural,30.574948660180624,LOS,clear,-2.467889964146658,94653436.45703484,298.9721000259221
4335081154.1177,321.3080774133038,17.14408262391885,2.3509750676181036,14.887054707654912,urban,32.5250799609177,NLOS,foggy,2.4131872437647774,21087655.819149207,354.0045465784006
5069087521.460119,139.55007829983066,34.806201437367534,9.033554887194427,17.7883892828063,urban,7.3468689343597955,NLOS,foggy,-4.768476024463972,72146204.96922012,358.7034603218131
4268760537.648539,239.07512705388922,40.147828847682405,2.836068000443978,7.053619926746938,suburban,45.50389505181707,LOS,clear,2.6476164739487658,25472952.851835895,315.50947681271936
4957248631.579857,92.274819822681,46.5677485797374,2.3014538751646683,12.639713580979898,rural,97.25931336273244,LOS,rainy,-1.798677890734887,84738871.13428888,293.37659509204576
4735585565.468079,140.36288909035264,40.13923977247419,2.3367562543692557,16.5441606811871,suburban,38.24712611327892,LOS,clear,-0.8329762600923458,66638479.97708544,300.58099736058097
4475460034.390295,352.5263172570532,34.113605557370846,6.354862440351262,19.00549868282711,urban,34.58372354230171,NLOS,rainy,1.2854358507204997,19609375.114668287,359.3442071654416
4941554618.1522045,230.68557806430874,14.652297997091472,8.922519762620237,6.9623099732053095,rural,46.42238190274951,NLOS,clear,-1.6405809728842158,32703246.43915039,329.6508020238595
2756383857.8515463,253.96730952472552,4.7078208471140455,1.7210782454161127,5.087762427480554,rural,10.257840953619423,NLOS,clear,-1.6223761344183596,14910948.397695329,296.12545938380134
3597449160.187897,268.82852858331444,40.24887935517509,8.633696167064743,11.845830925433333,rural,7.2111608006632855,LOS,clear,-2.3617269770776503,41546722.95906186,293.2273373990604
5728712379.608443,87.49402742128729,3.141855010565554,1.03369123118102,9.581702646229742,urban,19.746957651021834,LOS,clear,-0.8692549065290824,17062660.3005502,278.0764536136386
3856873586.1090503,221.9198282325009,48.77387555865682,3.638263069465757,19.824329243223623,suburban,63.20979688333799,LOS,rainy,-1.832579490646246,89614885.8004541,312.8181300337516
5843689280.652905,42.57952562616237,32.93091541734141,8.324077037317192,6.281567186465093,rural,15.495545391227239,NLOS,rainy,-0.5532014144048093,79158392.32145405,330.3763121641241
1908791476.9041972,25.719627075959465,15.433301769329299,8.299048678806276,9.682612388922355,suburban,2.8427070795619347,LOS,rainy,-3.1893794045170667,68673300.75707811,286.75036442366843
1694049096.3775053,278.2491216939635,33.03054272595982,7.297655344749565,12.523949987736357,rural,65.18910081990227,NLOS,foggy,4.118968338786505,82235622.24648413,343.37370532445186
1222798166.2377832,52.045581421501005,16.602285543874558,5.133056509128397,12.128540083964058,suburban,19.061365708651167,NLOS,foggy,-10.068542549298403,60832025.31307285,317.2360280519478
2266595801.4475493,68.44770184785776,22.795935384898314,4.309685750610799,15.233362260249883,urban,46.383450931409975,NLOS,foggy,-0.8376039065876201,87555106.95972373,346.650913200748
4524087140.980012,318.7623478576325,40.30736732179195,7.9961269374076185,15.17430937987212,suburban,73.55418653124683,NLOS,clear,2.438586263847198,63101955.55548548,360.96536555080496
1514873404.3147151,131.85153074169168,12.468221222924718,7.093773481070272,15.962973091354337,rural,9.43103175541391,LOS,foggy,2.727907610141928,84301061.3688133,281.9092347780415
2070381436.8861823,181.54046806635205,9.108093019009202,1.491939701613434,11.694837785097235,suburban,57.51020514035072,NLOS,rainy,-0.8741685623039261,77326701.9927656,326.22935993013164
3939314701.9584227,333.40496162774724,7.517170265975005,9.677396515164457,17.28005634892557,suburban,50.12432678004558,NLOS,clear,-3.0989456162486455,43100007.07148531,335.58231729933925
5934326937.462567,296.5942596793309,40.52760412863685,1.3348428249598965,11.991294976373984,rural,96.38989023201255,NLOS,clear,3.8121563153527522,65128270.33371547,334.17185124929136
1694431826.0284355,299.65204142969037,22.020785725244004,1.585094292209294,8.213118740640986,urban,16.83579603554959,LOS,foggy,6.638263600614543,21308617.975908127,318.36486237593346
2719801471.729398,96.73273452654625,2.0455166676696455,4.208182294788874,9.152346680435983,urban,28.09443663356128,LOS,foggy,-0.11690766613693475,39505911.80738531,296.6069749531451
1324426473.5142488,432.5072789989588,40.41188666793188,7.950037801052977,8.956818203955834,suburban,51.30095460907207,LOS,rainy,-1.678028342371649,61251652.35114109,322.66441888572297
5164339537.403764,68.13093842343636,49.61935166004409,3.0333193859650116,16.86046328418429,suburban,90.75274157070685,LOS,rainy,0.5943937206272404,63039193.546984166,310.2838787763678
4375864212.750317,268.6945127389131,32.418092201735824,8.539136054732062,18.108920381399717,urban,13.934166523712776,LOS,rainy,-1.2392654208110083,44134922.8892463,323.74353498625885
5281385553.980375,82.49512715410866,4.084520400083119,7.109886611686516,15.82768501748267,suburban,88.41019000571262,LOS,rainy,-2.1765499732765026,20682632.63925463,291.03644046392196
2838332344.3054276,390.4547994263373,29.828069616624536,4.980202224955595,12.703894101648782,urban,72.90050369778177,LOS,clear,3.7620750759107384,94532603.23873743,332.4341702757739
5387557615.253893,154.20077936961832,36.06052613921873,9.454543005876857,12.270515372455154,rural,77.98326683226897,NLOS,rainy,3.816452667568168,81527899.14277762,347.5003484314535
5809324607.262268,102.0835277746713,29.171549323677034,6.323725619384777,6.337235885954191,suburban,53.35172991913934,LOS,rainy,3.7318970964880194,56007499.264089406,325.9925725719032
1436752081.4039366,98.14049534363781,20.609574688445473,5.2460548338049025,7.721895213875719,rural,30.433360191000336,NLOS,foggy,-2.9616857918482227,43301273.612169616,317.3874004335406
1123462353.7227225,28.70344288436414,24.606960695330855,5.3170570045223995,6.57476536913896,rural,58.641011682365416,LOS,clear,-4.450066260115546,62807737.33595332,265.3238371845622
2982003715.201528,18.329582983369708,45.26929872980519,5.459571488118545,9.862940124341316,rural,28.186159736545267,NLOS,rainy,2.7019710639697982,92232920.35646024,317.91896828262725
3449906819.425123,414.16462794678284,46.8476548511739,7.397397842073452,7.6967586425131564,urban,38.09841672389673,LOS,rainy,-1.7072626778258226,51037001.715901196,340.37961591403536
2088845074.6829402,91.03081849995435,3.2895992219737042,5.670939225573866,19.725368291101834,urban,53.445811405329266,NLOS,foggy,-1.091862087463201,80803979.09772667,329.5995314674611
4797695731.964427,381.5208591298061,2.672427784482463,6.906742205586888,12.628704624297843,urban,0.09116001323304923,LOS,clear,4.236233144715031,44409429.55690463,308.66600074239506
2027340231.5850434,356.9168068133871,25.568851214720286,8.346721643095028,6.8738774959508335,suburban,2.5890822888948284,NLOS,foggy,-2.4194726057331435,95320369.0352996,359.53183095901795
3291706713.184433,84.00961941387067,32.19551076583056,9.386465514651011,9.701091925062236,rural,16.070818874834103,NLOS,foggy,-4.981934980459468,87408421.07521226,329.78053890902555
3455126104.3145113,486.84903573007114,36.124593966844444,8.792095660955086,5.149639017563491,rural,3.8169652561509393,LOS,clear,2.761094953217786,12153454.24813706,303.39522168655327
5969401210.203459,165.413760272295,49.75707145940297,1.7862934037869707,10.999145570826514,suburban,56.647086628788045,LOS,clear,3.068038401098229,73404263.31523994,315.25701452655653
5629179119.312003,334.90977129467643,10.449579937863154,4.842705486944219,16.446080519436556,suburban,89.20913579086086,LOS,rainy,1.6326727023841443,54977889.843184985,316.10058197362656
4008532811.9344378,40.12899669570407,23.405823096845044,2.167344555204746,15.400042615173643,urban,10.763900829896711,NLOS,foggy,0.19775097550347778,20959740.297747478,332.32186985324444
1020017760.4047542,462.4882199083726,45.11610290899912,7.139599155291191,12.644466072391415,urban,52.47584506308569,NLOS,foggy,7.104232386828125,89048976.30984321,377.83791647424204
2443888807.7165284,481.1887658364596,3.4090352287303447,6.937597553373301,13.214831702120241,urban,26.948690453966517,LOS,foggy,1.2399677817281918,71959331.30954248,318.1756265975148
2354432767.255667,386.5491008923424,6.38986613106031,9.568887185321245,7.6904151830390255,urban,52.56633138724669,LOS,clear,-1.2075084780201253,14262933.057327636,312.80968101353346
4472474855.435156,224.109087269899,35.071894124726576,9.433835238880246,13.107799355224458,rural,70.8256656813728,LOS,foggy,-1.2271129697270753,47153966.54044756,309.89593421188425
4967338552.0050535,308.7381615961263,32.53298715679969,7.6334070035972035,19.099062350934787,rural,69.33698518558118,LOS,rainy,0.0977486578658879,34763446.95906198,299.9587418513908
4291654193.288094,276.57157495870973,3.3121866368988773,2.542084981906518,16.501795182351756,urban,40.0467673733459,NLOS,foggy,-2.359191081870362,44542068.24468718,336.62613684632015
4765082819.967386,474.8667311166962,40.99778463416618,6.222412259879997,12.540641923851847,rural,49.47158007992596,LOS,rainy,-0.5902177022367405,23295590.595298283,305.71626300988464
3783985708.903354,267.77219395844577,20.856107928509157,9.397453952420614,6.060990969998988,rural,94.57401058749211,NLOS,rainy,-1.9616544339088047,84629424.99079904,346.66913828401374
2414064667.690042,385.784207680267,24.374913872740976,4.963554532455304,9.039882073199545,urban,92.05452760291224,LOS,foggy,-2.1367548771884524,20492232.503231667,332.1812932123716
5195685643.007016,14.092887043062687,44.24475921598421,8.877447489287954,13.792345389010324,urban,15.366971767935722,NLOS,foggy,3.4873363142141107,80781818.13728248,354.4806800559711
5251631660.697912,215.17825829487592,18.16125502783929,5.292355731665515,13.439430218279524,urban,70.96537456426883,NLOS,rainy,2.5078424294342407,43779893.25745751,363.2954472693683
3267727376.1708684,345.0934821581504,26.77600223002186,7.329899018020492,5.404837149058212,suburban,34.22134377885941,LOS,clear,1.7853289162660322,10089079.368517531,316.7416675376838
3173077335.8245754,25.111290815355748,2.014819005530493,9.876419883427845,15.97531162975896,urban,52.50500543100287,NLOS,clear,-0.7896898922804165,13864218.83893185,308.9081586439478
1412849772.4550006,259.4607706587615,35.726777835774,8.353351270486067,6.923445003937602,suburban,57.668300064708845,LOS,rainy,-1.546309030907971,96585489.94621827,322.92664051505193
5172988366.262705,356.779433229881,16.009274165582227,8.629339438778985,5.334250147698844,rural,44.36629592469472,NLOS,rainy,3.934074068712982,61542212.91421838,349.05799474970837
2766921992.6067333,92.78155184950514,7.657242461999227,2.4473712853570087,19.945535785018652,suburban,18.896556395918797,NLOS,clear,2.934681197768042,76530123.25312063,312.3617413141647
4465220425.586712,360.3962928007246,11.016578119169115,3.3671749868599012,5.251790813911856,rural,80.03173514438492,NLOS,rainy,1.803144603713131,74994689.16870824,338.8235448520292
4622121770.116762,459.30107468018474,30.763236460776263,4.977366913388797,18.542224957221475,urban,71.9606114232622,LOS,rainy,3.217087854607489,24807838.036668584,331.0562237106991
3438056821.862102,495.4432140338363,44.42443243299692,5.756668883175798,7.326620838712861,urban,97.65273855535128,NLOS,clear,-7.614294371189951,58847346.027693175,370.3036289086578
1368895066.182825,41.65878730063824,20.541900922123084,8.890068048421437,10.007864132476437,suburban,61.85990368308024,LOS,clear,3.7656333234707478,71937011.9906705,298.8657334474918
1099096027.5234149,218.0606621814756,36.18488234309222,6.4806089039037165,14.426917987089643,urban,88.46185520087141,LOS,clear,-0.50589790256665,27655176.64391401,313.32625285352754
3014334257.666067,497.5622516210296,28.308326299725163,8.871916368835848,17.50094553974506,urban,94.44336743303904,NLOS,foggy,-1.1535871450745614,79856679.89474815,376.3323258786244
3043007158.40769,371.29541110571876,47.93585741349181,2.6501303976644155,7.036204550853224,rural,62.72719535779292,LOS,foggy,-1.9487598535471744,59919116.76488856,308.2024151459461
2338691409.7449675,216.01300595032333,24.01011885448491,7.778561795059982,19.605067028610073,urban,29.00460626627733,NLOS,foggy,-2.9514830054490018,59054673.41901332,352.551382053677
2909078627.996748,74.22515889907025,30.89415165597989,6.724555480519956,10.659927665912726,rural,4.7444125734833476,LOS,foggy,-5.6881420551947475,84225674.83508687,286.4177455475287
5150061157.6767235,80.82685365657282,23.08758188365812,2.0850711248908587,11.555397732994505,suburban,21.35336792435677,LOS,foggy,2.175997867678298,68527744.06393404,307.1519489273731
5843422077.139763,321.300703706712,12.81837888836829,9.148422401924446,16.284741170826184,rural,16.539312859034382,LOS,clear,-1.7004076389128595,70918780.53243233,289.0315600053297
2923942899.8276286,27.91543417858932,13.028150281257235,1.7040022302436144,15.662181971981603,suburban,70.45975458763562,LOS,clear,-1.3294131927067205,88651132.28295237,274.69454701613813
3665755267.211644,450.0273562401003,33.764313287753716,1.9674876252747078,11.450551085927668,urban,30.820939734871743,LOS,rainy,3.0300705569835182,24799391.553465128,324.4014699512037
5691199366.631195,258.6706649053617,11.431969983986988,2.3068964579511,10.35687857061517,suburban,3.1592461728188193,LOS,rainy,-2.3557763020127895,40642139.634556025,300.4750385136756
5314496719.810352,40.65841965334597,19.690770836730653,5.781039923411835,12.943952038915569,suburban,89.5633972179035,LOS,clear,-0.886203346269187,72457409.55081435,301.5446388475883
4563100904.471764,319.62902729652666,43.80200042312085,8.218061668746063,6.090795052509844,suburban,0.835720836682996,LOS,clear,-2.694792668224039,88108765.63389494,325.1515680646258
2869901317.7049413,384.47225602890296,25.091830752656424,7.377438761279621,12.343289304408643,suburban,42.675055598434675,LOS,foggy,-0.9389286910836572,11471865.783727625,317.78502678572613
2197072829.8145504,370.9971391873345,36.3451371226953,1.0332205552528555,14.893143834365453,rural,41.838562659971736,NLOS,foggy,-8.852780900605318,90572121.0362535,314.72496418186205
3342617985.4535866,222.8647641226988,30.942599480369275,2.344060933124621,18.727685584856744,suburban,65.12941797171263,LOS,foggy,2.9313953114828224,95340671.2161386,315.1625105435736
4609989475.198717,204.67993681662162,31.19947637927819,6.234936378988175,9.862203151724074,rural,51.93015235898044,NLOS,rainy,3.3925600011377823,16363487.9295779,336.1372216847917
1084997894.2269003,241.62650232049705,27.5034398473984,2.2728820912101235,10.242248391624655,urban,68.55893163915587,NLOS,rainy,3.0049470192463668,34135934.19841025,349.2414573905736
3525671559.8444242,143.90623354830262,8.381330394742157,9.418277022660291,18.641369048444858,urban,94.0179447688535,NLOS,rainy,7.889059205410099,81675466.3491777,359.8225184685546
4548151973.289799,444.2826118802844,20.868863331794888,1.1529913255066035,14.259460485817316,urban,55.27369432075785,LOS,foggy,-0.4649972929730444,34260689.16454019,319.88725498186216
4000904867.13365,466.59309389061684,48.93880860793979,6.671999654873394,15.79301046278892,rural,61.2971519894102,LOS,clear,-1.6840781999363494,36390218.846415356,299.96259198983495
3413685447.951831,17.067920928616317,21.137399985279146,4.115257759780941,10.727706651588841,urban,45.87838345735212,LOS,clear,-6.035757558389601,17864183.008272666,284.44126035175276
5262063493.114452,315.15359782112455,32.24699944954541,4.401244598087837,17.777764613332998,urban,47.042125961437065,LOS,clear,2.3213994817372345,99759721.9598508,326.6722631397442
2558457300.5408506,380.56564156522285,37.89088697816461,6.522387862367515,17.49415068963269,rural,62.97067642688481,NLOS,clear,0.9026473112643517,58105679.83513506,329.97473298258444
4335291616.417744,179.20452048613862,39.871840778676805,5.036443555404685,7.51931137311,suburban,69.14355664880182,NLOS,foggy,1.9263233616497932,51286682.18661776,367.2845643819951
4189756073.77175,444.81993945506593,42.30147917305845,3.992960268391783,17.764114366692066,rural,43.72919152324095,NLOS,foggy,3.3146017660573106,28357305.644274257,339.41052676300234
5560464896.28646,281.46594029111344,17.272723298952904,8.59805288683762,16.183828112860333,suburban,61.40174160116769,NLOS,rainy,0.7554218372906214,98721637.53523344,357.98184900057646
1072155618.2232158,307.5898971637083,1.5024911562001826,3.775336847815529,6.405611294779579,rural,92.18828946559327,NLOS,clear,1.4201467655656734,90544224.23270953,304.24192241504556
4001394545.127193,372.15103547702915,18.340370661434818,8.424421972989926,13.32946914109015,urban,17.274917528720447,LOS,clear,2.523418526008257,97807717.15567143,328.06274892818425
1832498709.9685183,65.13965026669354,17.914801629264847,3.5471985426642334,13.107628652456885,urban,90.33171574576045,LOS,rainy,0.24047608775468474,86799386.75342809,308.15091759891817
5936713792.733785,238.1834645656762,23.780540311325286,1.5962743276864846,5.798473447534714,rural,61.70043157537673,NLOS,rainy,-8.157925030324723,86713483.73783259,326.19025037087704
1242520368.018065,415.9419334581663,44.846118536735425,2.345473624307841,6.1471828297066295,rural,54.195658194384464,LOS,clear,2.681247039311195,52931446.284035884,293.89660037432975
2015033581.3133,127.45087991913641,33.364911650111424,5.913091532123251,16.815406039688483,rural,53.89549835483714,NLOS,foggy,-0.9526731284297224,74862375.79141629,325.4587008691972
5330582938.617305,298.2513110842846,21.549868699333825,1.5440127892924669,10.402308223137657,suburban,50.31559132785029,LOS,rainy,-0.3766714448380946,63188510.78276577,311.72801242861243
2891402112.994234,131.1784134697512,1.5145494665008026,7.406257101211409,15.053021335047482,urban,13.745324680462579,NLOS,clear,-1.6112187530402924,31367960.589125514,317.2522175071916
2894938499.036145,336.54337683097185,46.07148523326171,2.8782287187033906,19.197846259949117,suburban,90.01723984189523,NLOS,rainy,-1.7673845001332797,44744960.617612414,346.76869263077907
5814908044.1994505,456.8063644719229,33.14529641063706,3.0720619556519266,16.945624126224594,rural,99.96273780544456,NLOS,clear,2.1977649574489018,96654913.48776855,338.74319146822455
5178658171.941204,302.2064315197658,35.11250480935284,4.252962530974479,9.115873264714118,suburban,83.1579638832864,NLOS,rainy,-0.32636502335656237,48390263.108728796,363.094624263128
1502558030.734881,312.3180733160396,33.193061470930445,6.8068047824808735,19.023999725188553,rural,91.48730939773269,NLOS,clear,2.6849669093669135,95915349.57208803,328.1369587913857
4295802560.151657,150.03141003428465,34.18225994800671,1.833900699652823,11.011952492933558,suburban,0.9964107780722209,LOS,clear,-5.068954496030371,53022181.12062524,293.391371820897
2307408055.5643005,81.74137956252495,29.023780932530464,8.31431141190979,14.181889280794557,urban,49.21032308504309,LOS,rainy,-1.6250603016909841,84037745.42804673,316.5217594906282
3930016769.1036363,324.94630670869026,27.737543263577777,5.785975070048922,10.832680785900571,rural,24.172468363552102,LOS,foggy,-1.120516706117118,19727115.375673868,299.64769637817926
4076074784.3322406,139.33067915433332,2.060878424453373,3.312826153911991,8.99964423764236,urban,54.80445390933073,NLOS,foggy,2.51833396570592,43312974.457306206,342.136113537282
4917495369.187473,254.23686776387078,45.8747222007633,4.65676433757086,11.65994122568354,suburban,73.41180757027945,LOS,rainy,-0.26560158362645464,30037993.793685727,323.7251511133065
2569578753.511215,126.11504591386691,15.57836114241814,1.5212381064585059,7.8590694601726785,urban,48.422636413215784,NLOS,foggy,-1.154689169550077,19704863.628968462,341.48119531480717
5313517011.946633,304.57123998746874,25.28972492101107,4.4490811647015605,12.699193362653647,rural,38.163726831365416,LOS,foggy,-0.6870398895061194,91488104.8390804,305.2494937639453
3309361890.328234,496.46372961299187,47.03627767935934,4.8199622933734725,15.37486168959492,suburban,18.414097076858248,LOS,clear,1.345540024687038,78064763.35539904,318.1588059829096
2340739723.1916227,303.9959456592666,48.97570305801713,3.043829404521042,12.400230223625321,suburban,65.73640446872623,NLOS,rainy,-6.4195145803195395,80534123.85308547,347.3261331085756
3043995523.6740866,430.88653503850094,29.357897219330336,7.72156086264637,17.39067278788812,rural,0.7828936017141963,NLOS,foggy,-2.7825735603293333,36445920.4578579,329.9862717814082
2544750752.6268797,195.09908429776797,38.97303008744405,7.191946262369867,12.173876743002765,urban,79.0026827831562,NLOS,rainy,-0.27648269423577027,83849033.879704,367.55511125085985
3064388278.3624315,249.60992944190826,27.721074941678253,3.0580027864183235,12.637424724917544,rural,91.03691788680422,LOS,rainy,-7.000678750842393,48114967.501693346,287.5254621546682
3542916130.984167,311.1866939763176,16.341685248738933,4.832700351941762,16.77811108891796,suburban,43.04719971813334,NLOS,foggy,4.506472620550256,37857455.16249564,351.61196766487694
5721208041.064032,10.888845812489139,35.821393372341674,7.902660648921983,17.412597620499533,urban,34.02753785898383,LOS,foggy,-1.8812707320124407,62504936.01108019,306.99573651471695
3899324218.4999895,306.5014384143625,21.43811937469986,6.841183101814146,16.761349439614342,urban,18.21110415487599,NLOS,clear,1.3351012888331537,47531441.541569956,353.03946739006614
3447356130.723896,124.96535772477641,14.094094497695082,3.465825829149603,18.27888039672995,rural,80.05890551052765,LOS,rainy,-1.9172602248960389,19840877.518029757,272.2477526998147
1738455186.1905491,392.3526068095167,28.995902003664305,9.816367709492868,19.644242832499945,urban,49.308993335387704,LOS,rainy,5.0442843338655816e-05,68590443.56895402,324.4118927353346
3372479726.964054,161.85931238365978,42.402640423835,2.5795890138271993,18.335672908268492,suburban,60.208250186799575,LOS,clear,2.4154071243415585,62189719.4245216,303.55835437877494
2072399500.7718623,335.99757922342974,11.34053056447204,9.701799754807702,8.124603764086347,suburban,23.770815552572255,NLOS,rainy,-2.5346385236516085,58688396.922094665,347.08926788386685
1399675913.4196548,37.60547836302669,43.65249465370444,9.916308669252793,17.525054086142585,urban,61.5943256683049,LOS,foggy,1.2101851199681795,57895726.46153017,314.6237829009289
2816259811.7526712,388.85172405226234,1.0962852891790518,6.996853587106459,11.179698103311097,rural,30.959271663740363,NLOS,rainy,3.5147618719497586,56619425.16700962,311.44630787813355
5019755517.578277,390.7326389302984,35.64877137110022,7.526113648507904,6.8379718976275115,rural,88.53826186329665,LOS,rainy,4.285850382911001,34110901.422232695,321.0541885337838
2818459341.8125405,103.9451726584201,34.37142020463152,8.403167282520123,10.876298306698883,suburban,69.69800106191931,LOS,rainy,3.228252430683056,15032703.726551954,314.6412569245391
3855046379.2765236,278.6004479040903,26.224624305178597,7.6466352652487535,19.760143899868506,suburban,14.606621767910688,LOS,foggy,-1.0467984633246474,62679244.67722884,315.2887787209863
3548871660.9673114,332.7809639527732,32.36017219668308,3.2845102984905674,7.336072151681623,urban,29.92493205986875,LOS,clear,3.41110249216882,87681608.25940447,330.47121304441936
4675132601.043757,359.23812992206416,45.298324655823905,7.938516888445601,19.697651135379,suburban,87.18945539408672,NLOS,rainy,-1.736297687760712,20740929.141662326,356.07323626089055
2612511879.653661,424.9145160612792,30.10795340042539,7.723023412953167,17.42403161348003,suburban,94.42995579979979,NLOS,clear,-0.13253351185808068,76913666.3825191,353.9830341645424
2813043556.054468,449.025789830624,37.27769473965727,9.424456109025176,10.902826402271046,suburban,66.29405282831776,NLOS,clear,3.6396569088910606,70535158.87845781,365.793353998166
5884594828.070526,217.27265802063096,22.705222862683655,6.252864648070053,10.155801181056383,rural,61.647856688427325,NLOS,clear,-1.8432207676205739,98908803.90142998,334.29664202103237
2781678375.7020473,113.36854360139284,41.11966903854981,9.1607991377899,7.410112839608287,suburban,27.017737800582708,NLOS,clear,2.244553678188764,66122477.79662726,352.23535487570933
5300489184.053422,441.1826747368003,45.229209973885865,3.0844424736984584,13.521942018903408,urban,16.168768215638185,LOS,clear,1.8450948816423836,34453533.38002032,325.58296893525375
2627222137.3708725,168.14720165032588,19.446134111103344,4.483693866335288,16.86020733522387,urban,36.06009784684101,LOS,rainy,-5.395260030399968,51797166.37832475,305.2067157988501
3113376418.9560227,155.01565126105012,27.21522705327197,1.646412297282962,10.455921782750343,suburban,78.46587797288296,NLOS,foggy,-2.9942204119243825,68746469.5770387,344.46810448653935
4763600537.63726,488.1226188748333,23.202586744251985,4.1237519841855566,7.6821764003427075,rural,68.24918883191174,NLOS,clear,1.3521080814032234,90335187.7605958,341.99928429570616
5307535538.394695,469.1412936335985,1.6730418665081284,8.654611859071302,6.8128506068063945,urban,19.506931500871396,NLOS,clear,-2.015304518603909,71366970.8960976,347.796530189985
3621796291.783196,221.97192395256403,47.38895476032337,6.525222029968786,18.218311641364355,suburban,1.9534770163362358,NLOS,rainy,-0.5017984753449711,26000020.613333136,343.5348642989085
3200439807.622252,131.1414661353264,28.687778665295827,1.6317509786540207,13.11851739371709,suburban,92.8947887912563,NLOS,clear,5.455381913816579,32713221.505729154,337.63958657535375
5151919218.743345,172.13400109696352,48.2941519856712,1.725789191683612,19.727687883192246,rural,11.261564705655925,LOS,foggy,-1.3344500390681076,54037841.15434105,284.7653584053883
3075651033.6246953,64.14273735448226,3.679601614729882,6.27977312728607,14.039602296879762,rural,67.7400036376132,NLOS,rainy,-5.122494094607704,52472722.01102187,297.9878259730398
5869792371.45724,242.0012230290773,29.713189349867495,5.438177045653871,15.37013666875878,urban,1.4912693183765868,LOS,rainy,0.3424393925643829,99928415.17104252,327.33517791797317
5581422715.285494,79.19777022921325,31.705318087342146,7.611639812904611,8.815498777646894,rural,3.5771531081187913,NLOS,rainy,3.3998202551924788,14804787.546334164,327.2074228567378
1488826579.9018126,199.68132113313254,5.540238309826821,5.627262872395135,11.79054748328426,urban,43.31276957836536,LOS,rainy,0.4805166369431497,88355194.41323273,306.8237110664352
3185543354.1099615,236.5004828139907,40.762323054569656,5.101537078218473,15.407873679651004,urban,12.568702764679884,LOS,clear,-2.971570550522183,70270536.55945575,315.2446692587857
3131962691.78259,286.56156626704376,47.740995126308825,3.8849831732330697,15.120173426197239,urban,22.945321391517083,NLOS,foggy,-0.4727920291968154,64581546.884346634,364.2289537505843
1488279430.0267978,418.8137642708419,31.291633633459668,5.50021976580609,11.600387650402237,urban,37.22535470133528,NLOS,clear,-3.7353145743823646,94920783.00181903,353.7707204623925
1610747839.3741293,149.2605199395328,45.341207848536854,7.017240233216267,17.089307524385003,rural,8.97363753279745,LOS,clear,1.4980425168522473,86813407.9111694,282.3646055456331
4949833496.68924,30.209807851112018,31.82139222231688,1.3829301800372509,18.158258535882748,urban,3.478586536390693,NLOS,foggy,-3.3199980096030774,35177965.75311531,325.69746901234805
4533937912.11857,203.84067859516003,25.65822935690042,5.556443756350419,16.55816829257897,rural,13.096851656410225,LOS,foggy,-2.4092195413868,87553843.89446723,294.16085012222277
1415652275.2975144,195.19764526618687,4.551878765452076,8.28495297774274,18.485530738298504,urban,4.149934520244003,NLOS,foggy,4.726116307404455,16514451.354206638,334.19245852293744
5884937270.396942,102.96458149404702,3.513329093570592,4.039946321028012,19.65066186121787,suburban,59.99724768801534,LOS,foggy,0.7893991541359742,98106263.4430243,295.74591187792333
4530237280.943493,190.39364742534804,41.70647179113575,4.999757068783729,9.111017575856236,suburban,41.72682208988382,NLOS,clear,-2.976820330958771,46708962.70648801,348.877361697604
5840963915.887566,112.11140266993495,2.814329202627053,5.127366401928285,9.275591972788227,urban,93.63979460978777,LOS,foggy,5.359774314433429,58431912.90925026,322.62273404267
4491892370.856411,499.85594853770164,32.012326221529236,9.387018948255434,11.263288452463856,urban,31.952244384397353,LOS,rainy,0.5281413805344352,60915263.62028407,341.8897213452744
4543473718.243063,109.2589664548573,21.286073507421936,7.6959615463953455,17.31754616460131,urban,90.75163110633645,NLOS,rainy,-5.194002528842109,72450868.99360353,353.36812150150183
3720739808.6639566,328.8298590381312,22.660421613478114,6.863977248794798,9.589725444189316,rural,34.015188478647765,NLOS,rainy,-3.489779943087706,70405630.23539174,334.38697473426413
2496693390.628295,488.2282521110389,48.549996811566395,7.266172306480479,10.862427380838492,suburban,16.524250979157216,NLOS,rainy,-2.36524089046563,25508550.432927486,355.16127495555617
5900925496.945017,212.32630073289272,11.048878997027595,3.3068309886137426,6.709004984471299,urban,67.71246405345612,LOS,clear,-4.337234927482253,94467030.49549979,318.69089194939386
